Nombre,Marca,Coste,Género,Url,web_origen
"Zapatilla Court Bold
","
adidas","54,99",Mujer,https://www.intersport.es/adidas-zapatilla-court-bold-sneakers-iic.adidas.fx3489.01f7.html?dwvar_iic.adidas.fx3489.01f7_color=01f7&cgid=,intersport.com
"Zapatillas running X9000L3
","
adidas","89,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-x9000l3-rebajas-deportivas-iic.adidas.eh0048.adau.html?dwvar_iic.adidas.eh0048.adau_color=adau&cgid=,intersport.com
"Zapatillas running SolarGlide 3
","
adidas","104,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-solarglide-3-rebajas-deportivas-iic.adidas.fu9083.01f7.html?dwvar_iic.adidas.fu9083.01f7_color=01f7&cgid=,intersport.com
"Zapatillas Runfalcon 2.0
","
adidas","49,99",Mujer,https://www.intersport.es/adidas-zapatillas-runfalcon-2.0-sneakers-iic.adidas.fy9621.01f7.html?dwvar_iic.adidas.fy9621.01f7_color=01f7&cgid=,intersport.com
"Zapatillas running Sl20.2
","
adidas","108,00",Mujer,https://www.intersport.es/adidas-zapatillas-running-sl20.2-zapatillas-running-iic.adidas.fy0353.a0qm.html?dwvar_iic.adidas.fy0353.a0qm_color=a0qm&cgid=,intersport.com
"Zapatillas CrazyChaos
","
adidas","79,99",Mujer,https://www.intersport.es/adidas-zapatillas-crazychaos-sneakers-iic.adidas.eg8751.aayc.html?dwvar_iic.adidas.eg8751.aayc_color=aayc&cgid=,intersport.com
"Zapatillas running Solar Glide 3 Mujer
","
adidas","139,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-solar-glide-3-mujer-zapatillas-running-iic.adidas.gz8824.a0qm.html?dwvar_iic.adidas.gz8824.a0qm_color=a0qm&cgid=,intersport.com
"Zapatillas running Supernova +
","
adidas","108,00",Mujer,https://www.intersport.es/adidas-zapatillas-running-supernova--zapatillas-running-iic.adidas.fx6699.adan.html?dwvar_iic.adidas.fx6699.adan_color=adan&cgid=,intersport.com
"Zapatilla Lite Racer RBN 2.0
","
adidas","48,99",Mujer,https://www.intersport.es/adidas-zapatilla-lite-racer-rbn-2.0-mujer-iic.adidas.fw3250.a0qm.html?dwvar_iic.adidas.fw3250.a0qm_color=a0qm&cgid=,intersport.com
"Zapatillas running Adizero Adios 5
","
adidas","128,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-adizero-adios-5-rebajas-deportivas-iic.adidas.eg4658.a0qm.html?dwvar_iic.adidas.eg4658.a0qm_color=a0qm&cgid=,intersport.com
